,geometry,name
0,POINT (103.85502 1.29147),DOWNTOWN CORE
0,POINT (103.85503 1.34549),BISHAN
0,POINT (103.855043566667 1.29773798333333),DOWNTOWN CORE
0,POINT (103.85505 1.34028),TOA PAYOH
0,POINT (103.85506 1.3101),KALLANG
0,POINT (103.855084083333 1.3304084),TOA PAYOH
0,POINT (103.85509 1.30501),ROCHOR
0,POINT (103.8551 1.34038),TOA PAYOH
0,POINT (103.8551 1.340409),TOA PAYOH
0,POINT (103.8551 1.3731),ANG MO KIO
0,POINT (103.85512 1.3013),ROCHOR
0,POINT (103.85512 1.34079),TOA PAYOH
0,POINT (103.8551285 1.31002833333333),KALLANG
0,POINT (103.85513 1.33042),TOA PAYOH
0,POINT (103.85517 1.29175),DOWNTOWN CORE
0,POINT (103.85517 1.30995),ROCHOR
0,POINT (103.85517 1.37292),ANG MO KIO
0,POINT (103.85519 1.29971),DOWNTOWN CORE
0,POINT (103.8552 1.30851),ROCHOR
0,POINT (103.8552355 1.37102666666667),ANG MO KIO
0,POINT (103.85524 1.30011),ROCHOR
0,POINT (103.85525 1.3134),KALLANG
0,POINT (103.855253333333 1.31155283333333),KALLANG
0,POINT (103.85526 1.30876),ROCHOR
0,POINT (103.85528 1.30976),ROCHOR
0,POINT (103.85528 1.31164),ROCHOR
0,POINT (103.85529 1.29188),DOWNTOWN CORE
0,POINT (103.85529 1.30019),ROCHOR
0,POINT (103.8553 1.29352),DOWNTOWN CORE
0,POINT (103.8553365 1.32351333333333),NOVENA
0,POINT (103.85535 1.29797),DOWNTOWN CORE
0,POINT (103.85535 1.29799),DOWNTOWN CORE
0,POINT (103.85535 1.29809),DOWNTOWN CORE
0,POINT (103.85535 1.30736),ROCHOR
0,POINT (103.85535 1.3128),KALLANG
0,POINT (103.85537 1.27188),STRAITS VIEW
0,POINT (103.85537 1.30541),ROCHOR
0,POINT (103.85537 1.30897),ROCHOR
0,POINT (103.8554 1.27776),DOWNTOWN CORE
0,POINT (103.85543 1.31193),KALLANG
0,POINT (103.85544 1.2718),STRAITS VIEW
0,POINT (103.855477833333 1.3746365),ANG MO KIO
0,POINT (103.85548 1.33601),TOA PAYOH
0,POINT (103.8555 1.29848),DOWNTOWN CORE
0,POINT (103.8555 1.30003),DOWNTOWN CORE
0,POINT (103.855509683333 1.30878643333333),ROCHOR
0,POINT (103.85551 1.32074),KALLANG
0,POINT (103.85552 1.2984),DOWNTOWN CORE
0,POINT (103.85553 1.30967),KALLANG
0,POINT (103.85554 1.30875),ROCHOR
0,POINT (103.85558 1.29851),DOWNTOWN CORE
0,POINT (103.85558 1.2986),DOWNTOWN CORE
0,POINT (103.8556 1.30967),KALLANG
0,POINT (103.85562 1.34331),BISHAN
0,POINT (103.8556305 1.29327416666667),DOWNTOWN CORE
0,POINT (103.85565 1.30958),KALLANG
0,POINT (103.85566 1.29732),DOWNTOWN CORE
0,POINT (103.85567 1.30007),DOWNTOWN CORE
0,POINT (103.8556815 1.30955416666667),KALLANG
0,POINT (103.8556825 1.302001),DOWNTOWN CORE
0,POINT (103.85569 1.30051),ROCHOR
0,POINT (103.85569 1.33562),TOA PAYOH
0,POINT (103.855697166667 1.3005075),ROCHOR
0,POINT (103.855699833333 1.37468266666667),ANG MO KIO
0,POINT (103.8557 1.30027),DOWNTOWN CORE
0,POINT (103.8557 1.30941),ROCHOR
0,POINT (103.85571 1.30012),DOWNTOWN CORE
0,POINT (103.85574 1.29858),DOWNTOWN CORE
0,POINT (103.85574 1.29883),DOWNTOWN CORE
0,POINT (103.85574 1.30027),DOWNTOWN CORE
0,POINT (103.855751833333 1.36632333333333),ANG MO KIO
0,POINT (103.85576 1.36219),ANG MO KIO
0,POINT (103.855779 1.37390566666667),ANG MO KIO
0,POINT (103.85578 1.29829),DOWNTOWN CORE
0,POINT (103.85578 1.29854),DOWNTOWN CORE
0,POINT (103.855798666667 1.3739265),ANG MO KIO
0,POINT (103.8558 1.29859),DOWNTOWN CORE
0,POINT (103.8558 1.30039),DOWNTOWN CORE
0,POINT (103.8558 1.31079),KALLANG
0,POINT (103.85583 1.32105),KALLANG
0,POINT (103.85584 1.29871),DOWNTOWN CORE
0,POINT (103.85584 1.30039),DOWNTOWN CORE
0,POINT (103.85584 1.36731),ANG MO KIO
0,POINT (103.85588 1.36358),ANG MO KIO
0,POINT (103.85589 1.36441),ANG MO KIO
0,POINT (103.85593 1.29887),DOWNTOWN CORE
0,POINT (103.856 1.27682),DOWNTOWN CORE
0,POINT (103.85602 1.27316),STRAITS VIEW
0,POINT (103.85606 1.30585),ROCHOR
0,POINT (103.85606 1.3692),ANG MO KIO
0,POINT (103.85608655 1.30161576666667),DOWNTOWN CORE
0,POINT (103.85609 1.31041),KALLANG
0,POINT (103.8561 1.29341),DOWNTOWN CORE
0,POINT (103.8561 1.30031),DOWNTOWN CORE
0,POINT (103.856107333333 1.32180066666667),NOVENA
0,POINT (103.856119166667 1.31065383333333),KALLANG
0,POINT (103.85612 1.29905),DOWNTOWN CORE
0,POINT (103.85613 1.29912),DOWNTOWN CORE
0,POINT (103.85616 1.29326),DOWNTOWN CORE
0,POINT (103.85617 1.3102),KALLANG
0,POINT (103.85617 1.3102),KALLANG
0,POINT (103.8561765 1.3104),KALLANG
0,POINT (103.8561765 1.39893883333333),SENGKANG
0,POINT (103.85618 1.29453),DOWNTOWN CORE
0,POINT (103.85618 1.29609),DOWNTOWN CORE
0,POINT (103.85618 1.3975),SENGKANG
0,POINT (103.856207166667 1.346274),BISHAN
0,POINT (103.85623 1.30278),ROCHOR
0,POINT (103.85624 1.30327),ROCHOR
0,POINT (103.85627 1.3215),KALLANG
0,POINT (103.85627 1.36252),ANG MO KIO
0,POINT (103.85629 1.3025),ROCHOR
0,POINT (103.85633 1.27339),STRAITS VIEW
0,POINT (103.85633 1.36182),ANG MO KIO
0,POINT (103.85634 1.36231),ANG MO KIO
0,POINT (103.85641 1.30759),ROCHOR
0,POINT (103.85641 1.3108),KALLANG
0,POINT (103.85645 1.31076),KALLANG
0,POINT (103.85645 1.3262),NOVENA
0,POINT (103.856465333333 1.3040455),ROCHOR
0,POINT (103.85647 1.30236),ROCHOR
0,POINT (103.856495666667 1.3556115),ANG MO KIO
0,POINT (103.8565 1.27699),DOWNTOWN CORE
0,POINT (103.85652 1.29701),DOWNTOWN CORE
0,POINT (103.85652 1.30655),ROCHOR
0,POINT (103.85654 1.29669),DOWNTOWN CORE
0,POINT (103.85658 1.2973),DOWNTOWN CORE
0,POINT (103.85659 1.37285),ANG MO KIO
0,POINT (103.85663 1.29983),DOWNTOWN CORE
0,POINT (103.85665 1.27473),STRAITS VIEW
0,POINT (103.85667 1.27512),STRAITS VIEW
0,POINT (103.85668 1.30749),ROCHOR
0,POINT (103.85669 1.27519),STRAITS VIEW
0,POINT (103.8567 1.29275),DOWNTOWN CORE
0,POINT (103.8567 1.341562),TOA PAYOH
0,POINT (103.8567 1.341608),TOA PAYOH
0,POINT (103.8567025 1.32159116666667),KALLANG
0,POINT (103.85672 1.3075),ROCHOR
0,POINT (103.85673 1.30755),ROCHOR
0,POINT (103.85673 1.36699),ANG MO KIO
0,POINT (103.85676 1.29691),DOWNTOWN CORE
0,POINT (103.85677 1.30798),ROCHOR
0,POINT (103.85678 1.29259),DOWNTOWN CORE
0,POINT (103.85679 1.36466),ANG MO KIO
0,POINT (103.8568 1.3677),ANG MO KIO
0,POINT (103.856801666667 1.30763833333333),ROCHOR
0,POINT (103.85681 1.30768),ROCHOR
0,POINT (103.8569 1.3222),KALLANG
0,POINT (103.8569 1.35541),SERANGOON
0,POINT (103.8569 1.35551),SERANGOON
0,POINT (103.85694 1.31003),KALLANG
0,POINT (103.85698 1.29754),DOWNTOWN CORE
0,POINT (103.85701 1.37005),ANG MO KIO
0,POINT (103.85704 1.33417),TOA PAYOH
0,POINT (103.85704 1.35296),BISHAN
0,POINT (103.85705 1.31272),KALLANG
0,POINT (103.857058 1.30823133333333),ROCHOR
0,POINT (103.85709 1.30223),ROCHOR
0,POINT (103.8571 1.30827),KALLANG
0,POINT (103.85716 1.37041),ANG MO KIO
0,POINT (103.8572 1.29765),DOWNTOWN CORE
0,POINT (103.8572165 1.36630633333333),ANG MO KIO
0,POINT (103.85727 1.3142),KALLANG
0,POINT (103.85729515 1.31845428333333),KALLANG
0,POINT (103.8573 1.31416),KALLANG
0,POINT (103.8573 1.35298),SERANGOON
0,POINT (103.85737 1.35489),SERANGOON
0,POINT (103.857391333333 1.29931866666667),DOWNTOWN CORE
0,POINT (103.857393833333 1.36284466666667),ANG MO KIO
0,POINT (103.85744 1.35479),SERANGOON
0,POINT (103.85746 1.35456),SERANGOON
0,POINT (103.85748 1.30728),ROCHOR
0,POINT (103.85752 1.30723),ROCHOR
0,POINT (103.85755 1.27675),DOWNTOWN CORE
0,POINT (103.85759 1.30874),KALLANG
0,POINT (103.85766 1.30757),ROCHOR
0,POINT (103.85766 1.35153),SERANGOON
0,POINT (103.8577 1.30858),KALLANG
0,POINT (103.85772 1.30847),KALLANG
0,POINT (103.857785333333 1.29829816666667),DOWNTOWN CORE
0,POINT (103.8578 1.27049),STRAITS VIEW
0,POINT (103.85782 1.30259),ROCHOR
0,POINT (103.85785 1.33432),TOA PAYOH
0,POINT (103.85786 1.35899),SERANGOON
0,POINT (103.85789 1.30631),ROCHOR
0,POINT (103.857900666667 1.30908966666667),KALLANG
0,POINT (103.857953833333 1.33744116666667),TOA PAYOH
0,POINT (103.85796 1.30943),KALLANG
0,POINT (103.85797 1.30916),KALLANG
0,POINT (103.85797 1.3096),KALLANG
0,POINT (103.857975 1.31605433333333),KALLANG
0,POINT (103.85798 1.30957),KALLANG
0,POINT (103.857999666667 1.31606066666667),KALLANG
0,POINT (103.85802 1.30141),ROCHOR
0,POINT (103.85804 1.30139),ROCHOR
0,POINT (103.85804 1.3014),ROCHOR
0,POINT (103.85804 1.30963),KALLANG
0,POINT (103.85804 1.31186),KALLANG
0,POINT (103.858055666667 1.30217883333333),ROCHOR
0,POINT (103.85807 1.27028),STRAITS VIEW
0,POINT (103.85809 1.29449),DOWNTOWN CORE
0,POINT (103.8581 1.30892),KALLANG
0,POINT (103.8581 1.36545),ANG MO KIO
0,POINT (103.85811 1.30942),KALLANG
0,POINT (103.85812 1.33452),TOA PAYOH
0,POINT (103.85813 1.30954),KALLANG
0,POINT (103.858134333333 1.30823716666667),KALLANG
0,POINT (103.85815 1.3166),KALLANG
0,POINT (103.85815 1.32379),NOVENA
0,POINT (103.85816 1.30892),KALLANG
0,POINT (103.85817 1.30159),ROCHOR
0,POINT (103.85817 1.36071),ANG MO KIO
0,POINT (103.85817 1.36548),ANG MO KIO
0,POINT (103.85817 1.37615),ANG MO KIO
0,POINT (103.85819 1.34286),TOA PAYOH
0,POINT (103.8582 1.29636),DOWNTOWN CORE
0,POINT (103.8582 1.30331),ROCHOR
0,POINT (103.8582 1.3081),KALLANG
0,POINT (103.85822 1.29972),DOWNTOWN CORE
0,POINT (103.858239666667 1.39081533333333),SERANGOON
0,POINT (103.858241666667 1.3304185),TOA PAYOH
0,POINT (103.858247 1.30850516666667),KALLANG
0,POINT (103.85825 1.30219),ROCHOR
0,POINT (103.8583 1.29892),DOWNTOWN CORE
0,POINT (103.85831 1.34299),TOA PAYOH
0,POINT (103.85834 1.2776),STRAITS VIEW
0,POINT (103.85834 1.37964),SERANGOON
0,POINT (103.85834 1.39107),SENGKANG
0,POINT (103.8584 1.34202),TOA PAYOH
0,POINT (103.85842 1.30797),KALLANG
0,POINT (103.858427833333 1.348517),BISHAN
0,POINT (103.85843 1.30359),ROCHOR
0,POINT (103.85843 1.37736),SERANGOON
0,POINT (103.858435 1.3374785),TOA PAYOH
0,POINT (103.85847 1.29482),DOWNTOWN CORE
0,POINT (103.85847 1.29495),DOWNTOWN CORE
0,POINT (103.85848 1.27575),STRAITS VIEW
0,POINT (103.85848 1.29433),DOWNTOWN CORE
0,POINT (103.85848 1.3307),TOA PAYOH
0,POINT (103.85849 1.29416),DOWNTOWN CORE
0,POINT (103.8585 1.29489),DOWNTOWN CORE
0,POINT (103.85858 1.27054),STRAITS VIEW
0,POINT (103.85858 1.3103),KALLANG
0,POINT (103.858591833333 1.29318066666667),DOWNTOWN CORE
0,POINT (103.858592666667 1.36779533333333),ANG MO KIO
0,POINT (103.8586 1.2793),DOWNTOWN CORE
0,POINT (103.8586 1.315721),KALLANG
0,POINT (103.858613333333 1.37394516666667),ANG MO KIO
0,POINT (103.85862 1.27567),STRAITS VIEW
0,POINT (103.85862 1.31586),KALLANG
0,POINT (103.85869 1.29126),DOWNTOWN CORE
0,POINT (103.8587 1.270369),STRAITS VIEW
0,POINT (103.85872 1.3767205),SERANGOON
0,POINT (103.85874 1.29449),DOWNTOWN CORE
0,POINT (103.85874 1.33108),TOA PAYOH
0,POINT (103.85874 1.40778),SELETAR
0,POINT (103.85876 1.29523),DOWNTOWN CORE
0,POINT (103.8588 1.33427),TOA PAYOH
0,POINT (103.858806333333 1.36807166666667),ANG MO KIO
0,POINT (103.858821 1.37551833333333),SERANGOON
0,POINT (103.85885 1.33673),TOA PAYOH
0,POINT (103.85887 1.29169),DOWNTOWN CORE
0,POINT (103.85887 1.2943),DOWNTOWN CORE
0,POINT (103.85889 1.29443),DOWNTOWN CORE
0,POINT (103.85889 1.31582),KALLANG
0,POINT (103.85889 1.31596),KALLANG
0,POINT (103.8589 1.307322),KALLANG
0,POINT (103.85891 1.29181),DOWNTOWN CORE
0,POINT (103.858913666667 1.30394633333333),ROCHOR
0,POINT (103.858925833333 1.3263235),NOVENA
0,POINT (103.85893 1.29442),DOWNTOWN CORE
0,POINT (103.85895 1.29943),DOWNTOWN CORE
0,POINT (103.85896 1.29172),DOWNTOWN CORE
0,POINT (103.85896 1.3243),KALLANG
0,POINT (103.8589785 1.37643483333333),SERANGOON
0,POINT (103.85898 1.29927),DOWNTOWN CORE
0,POINT (103.85898 1.31568),KALLANG
0,POINT (103.85899 1.30998),KALLANG
0,POINT (103.859 1.27545),STRAITS VIEW
0,POINT (103.859 1.29448),DOWNTOWN CORE
0,POINT (103.859 1.29464),DOWNTOWN CORE
0,POINT (103.85905 1.30774),KALLANG
0,POINT (103.85907 1.29458),DOWNTOWN CORE
0,POINT (103.85909 1.29461),DOWNTOWN CORE
0,POINT (103.8591 1.29456),DOWNTOWN CORE
0,POINT (103.85911 1.26898),STRAITS VIEW
0,POINT (103.85913 1.3103),KALLANG
0,POINT (103.85914 1.31028),KALLANG
0,POINT (103.85916 1.29438),DOWNTOWN CORE
0,POINT (103.85916 1.31058),KALLANG
0,POINT (103.85916 1.31058),KALLANG
0,POINT (103.85918 1.29467),DOWNTOWN CORE
0,POINT (103.85919 1.27944),DOWNTOWN CORE
0,POINT (103.8592 1.27063),STRAITS VIEW
0,POINT (103.85923 1.29478),DOWNTOWN CORE
0,POINT (103.85924 1.32623),NOVENA
0,POINT (103.85925 1.29349),DOWNTOWN CORE
0,POINT (103.85925 1.31146),KALLANG
0,POINT (103.8593 1.29005),DOWNTOWN CORE
0,POINT (103.8593 1.32188),KALLANG
0,POINT (103.85932 1.31685),KALLANG
0,POINT (103.85932 1.37463),SERANGOON
0,POINT (103.85933 1.3747),SERANGOON
0,POINT (103.859348 1.370358),ANG MO KIO
0,POINT (103.85936 1.27952),DOWNTOWN CORE
0,POINT (103.85937 1.29451),DOWNTOWN CORE
0,POINT (103.85938 1.26934),STRAITS VIEW
0,POINT (103.85938 1.29311),DOWNTOWN CORE
0,POINT (103.85938 1.36356),SERANGOON
0,POINT (103.8594 1.29452),DOWNTOWN CORE
0,POINT (103.8594 1.29761),DOWNTOWN CORE
0,POINT (103.8594 1.31026),KALLANG
0,POINT (103.85941 1.3058),ROCHOR
0,POINT (103.85943 1.29439),DOWNTOWN CORE
0,POINT (103.85947 1.29135),DOWNTOWN CORE
0,POINT (103.85947 1.31503),KALLANG
0,POINT (103.85948 1.30342),ROCHOR
0,POINT (103.8596 1.30463),ROCHOR
0,POINT (103.859616833333 1.304675),ROCHOR
0,POINT (103.85963 1.27072),STRAITS VIEW
0,POINT (103.85963 1.2999),KALLANG
0,POINT (103.8597 1.26725),STRAITS VIEW
0,POINT (103.8597 1.29112),DOWNTOWN CORE
0,POINT (103.859759166667 1.30479066666667),ROCHOR
0,POINT (103.85976 1.29145),DOWNTOWN CORE
0,POINT (103.85979 1.29939),KALLANG
0,POINT (103.859794166667 1.3233625),KALLANG
0,POINT (103.8598 1.29917),DOWNTOWN CORE
0,POINT (103.8598 1.29995),KALLANG
0,POINT (103.859813166667 1.29423183333333),DOWNTOWN CORE
0,POINT (103.85983 1.30548),ROCHOR
0,POINT (103.85983 1.34577),SERANGOON
0,POINT (103.859876333333 1.36560416666667),ANG MO KIO
0,POINT (103.85988 1.29121),DOWNTOWN CORE
0,POINT (103.8599 1.26685),STRAITS VIEW
0,POINT (103.859907933333 1.2977576),DOWNTOWN CORE
0,POINT (103.85991 1.29127),DOWNTOWN CORE
0,POINT (103.85992 1.30492),ROCHOR
0,POINT (103.85995 1.30539),KALLANG
0,POINT (103.85997 1.30373),ROCHOR
0,POINT (103.860061333333 1.305267),KALLANG
0,POINT (103.8600715 1.31625),KALLANG
0,POINT (103.86013 1.29885),DOWNTOWN CORE
0,POINT (103.86014 1.29398),DOWNTOWN CORE
0,POINT (103.86015 1.28078),DOWNTOWN CORE
0,POINT (103.86018 1.30146),ROCHOR
0,POINT (103.86019 1.29139),DOWNTOWN CORE
0,POINT (103.86021 1.32127),KALLANG
0,POINT (103.86025 1.27076),STRAITS VIEW
0,POINT (103.86027 1.31794),KALLANG
0,POINT (103.860274333333 1.29862583333333),DOWNTOWN CORE
0,POINT (103.8602917 1.32293616666667),KALLANG
0,POINT (103.8603 1.29136),DOWNTOWN CORE
0,POINT (103.8603 1.30485),KALLANG
0,POINT (103.86031 1.27104),STRAITS VIEW
0,POINT (103.86032 1.31265),KALLANG
0,POINT (103.86034 1.27088),STRAITS VIEW
0,POINT (103.86034485 1.29111376666667),DOWNTOWN CORE
0,POINT (103.86036 1.31378),KALLANG
0,POINT (103.86037 1.27081),STRAITS VIEW
0,POINT (103.86037 1.31177),KALLANG
0,POINT (103.86038 1.31367),KALLANG
0,POINT (103.86041 1.31937),KALLANG
0,POINT (103.8604235 1.36838433333333),ANG MO KIO
0,POINT (103.86043 1.33155),TOA PAYOH
0,POINT (103.860450833333 1.31955233333333),KALLANG
0,POINT (103.86046 1.27078),STRAITS VIEW
0,POINT (103.86046 1.30459),KALLANG
0,POINT (103.860468666667 1.319644),KALLANG
0,POINT (103.86048 1.27083),STRAITS VIEW
0,POINT (103.8605 1.29144),DOWNTOWN CORE
0,POINT (103.8605 1.31418),KALLANG
0,POINT (103.8605 1.34932),SERANGOON
0,POINT (103.86053 1.27078),STRAITS VIEW
0,POINT (103.86053 1.30515),KALLANG
0,POINT (103.86055 1.29232),DOWNTOWN CORE
0,POINT (103.86055 1.34335),TOA PAYOH
0,POINT (103.86058 1.27014),STRAITS VIEW
0,POINT (103.86059 1.32581),KALLANG
0,POINT (103.86061 1.29338),DOWNTOWN CORE
0,POINT (103.86061 1.3258),KALLANG
0,POINT (103.860617333333 1.29244983333333),DOWNTOWN CORE
0,POINT (103.86063 1.28181),DOWNTOWN CORE
0,POINT (103.86063 1.40093),SELETAR
0,POINT (103.86064 1.31203),KALLANG
0,POINT (103.860655833333 1.36761566666667),ANG MO KIO
0,POINT (103.86067 1.29152),DOWNTOWN CORE
0,POINT (103.86072 1.31337),KALLANG
0,POINT (103.86072 1.34384),SERANGOON
0,POINT (103.86073 1.30771),KALLANG
0,POINT (103.86073 1.31336),KALLANG
0,POINT (103.86073 1.37058),SERANGOON
0,POINT (103.860743166667 1.3144835),KALLANG
0,POINT (103.86077 1.37049),SERANGOON
0,POINT (103.8608 1.30441),KALLANG
0,POINT (103.8608165 1.319661),KALLANG
0,POINT (103.86088 1.31346),KALLANG
0,POINT (103.86089 1.28237),DOWNTOWN CORE
0,POINT (103.86089 1.29798),KALLANG
0,POINT (103.86093 1.31237),KALLANG
0,POINT (103.86095 1.31297),KALLANG
0,POINT (103.860962333333 1.31484),KALLANG
0,POINT (103.86097 1.28286),DOWNTOWN CORE
0,POINT (103.86098 1.30817),KALLANG
0,POINT (103.861 1.29756),DOWNTOWN CORE
0,POINT (103.861 1.305774),KALLANG
0,POINT (103.861007333333 1.32350966666667),KALLANG
0,POINT (103.86103 1.2977),KALLANG
0,POINT (103.86104 1.3042),KALLANG
0,POINT (103.86106 1.30424),KALLANG
0,POINT (103.86106 1.31143),KALLANG
0,POINT (103.8611 1.28345),DOWNTOWN CORE
0,POINT (103.8611 1.30778),KALLANG
0,POINT (103.86113 1.27366),STRAITS VIEW
0,POINT (103.86113 1.29745),KALLANG
0,POINT (103.86114 1.29678),DOWNTOWN CORE
0,POINT (103.86115 1.31267),KALLANG
0,POINT (103.86117 1.29724),KALLANG
0,POINT (103.86117 1.31266),KALLANG
0,POINT (103.86118 1.29692),DOWNTOWN CORE
0,POINT (103.8612 1.297),KALLANG
0,POINT (103.86121 1.29707),KALLANG
0,POINT (103.86122 1.28353),DOWNTOWN CORE
0,POINT (103.861231833333 1.30369583333333),KALLANG
0,POINT (103.86126 1.28377),DOWNTOWN CORE
0,POINT (103.86128 1.3686),SERANGOON
0,POINT (103.86133 1.31281),KALLANG
0,POINT (103.86135 1.28467),DOWNTOWN CORE
0,POINT (103.86139 1.30986),KALLANG
0,POINT (103.86141 1.29483),DOWNTOWN CORE
0,POINT (103.861419333333 1.29483516666667),DOWNTOWN CORE
0,POINT (103.86144 1.28503),DOWNTOWN CORE
0,POINT (103.861449833333 1.29480363333333),DOWNTOWN CORE
0,POINT (103.86145 1.31228),KALLANG
0,POINT (103.86147 1.34153),TOA PAYOH
0,POINT (103.86149 1.30283),ROCHOR
0,POINT (103.8615 1.2897),DOWNTOWN CORE
0,POINT (103.86151 1.29466),DOWNTOWN CORE
0,POINT (103.86151 1.3162),KALLANG
0,POINT (103.86155 1.29049),DOWNTOWN CORE
0,POINT (103.86162 1.31959),KALLANG
0,POINT (103.86162 1.3329),TOA PAYOH
0,POINT (103.86165 1.28783),MARINA SOUTH
0,POINT (103.86165 1.29446),DOWNTOWN CORE
0,POINT (103.86169 1.28538),MARINA SOUTH
0,POINT (103.8617 1.30244),ROCHOR
0,POINT (103.8617 1.32049),KALLANG
0,POINT (103.8617 1.42311),YISHUN
0,POINT (103.86171 1.38748),SERANGOON
0,POINT (103.8617505 1.30924683333333),KALLANG
0,POINT (103.86176 1.29153),DOWNTOWN CORE
0,POINT (103.86179 1.28927),DOWNTOWN CORE
0,POINT (103.86179 1.30439),KALLANG
0,POINT (103.86179 1.30904),KALLANG
0,POINT (103.8618 1.2893),DOWNTOWN CORE
0,POINT (103.8618 1.31979),KALLANG
0,POINT (103.86182 1.29176),DOWNTOWN CORE
0,POINT (103.86189 1.27211),STRAITS VIEW
0,POINT (103.86189 1.29001),DOWNTOWN CORE
0,POINT (103.86189 1.31991),KALLANG
0,POINT (103.8619 1.29399),DOWNTOWN CORE
0,POINT (103.8619 1.33057),TOA PAYOH
0,POINT (103.8619 1.423041),YISHUN
0,POINT (103.86191 1.28983),DOWNTOWN CORE
0,POINT (103.86191 1.28995),DOWNTOWN CORE
0,POINT (103.86191 1.31215),KALLANG
0,POINT (103.86195 1.29397),DOWNTOWN CORE
0,POINT (103.86197 1.27306),STRAITS VIEW
0,POINT (103.86198 1.29034),DOWNTOWN CORE
0,POINT (103.86202 1.30187),ROCHOR
0,POINT (103.8620314 1.3324937),TOA PAYOH
0,POINT (103.86209 1.31148),KALLANG
0,POINT (103.8621 1.41847),SELETAR
0,POINT (103.86211 1.31148),KALLANG
0,POINT (103.86211 1.32732),KALLANG
0,POINT (103.86218 1.30187),KALLANG
0,POINT (103.8622 1.33598),TOA PAYOH
0,POINT (103.86221 1.30561),KALLANG
0,POINT (103.86222 1.30182),KALLANG
0,POINT (103.8622675 1.33823433333333),TOA PAYOH
0,POINT (103.86227 1.29109),DOWNTOWN CORE
0,POINT (103.86229 1.2928),DOWNTOWN CORE
0,POINT (103.86229 1.31121),KALLANG
0,POINT (103.86229 1.31121),KALLANG
0,POINT (103.86235 1.3335),TOA PAYOH
0,POINT (103.86236 1.29613),KALLANG
0,POINT (103.86237 1.31114),KALLANG
0,POINT (103.86238 1.2762),MARINA SOUTH
0,POINT (103.8624 1.3354),TOA PAYOH
0,POINT (103.86243 1.29451),KALLANG
0,POINT (103.86243 1.31123),KALLANG
0,POINT (103.862443333333 1.293009),DOWNTOWN CORE
0,POINT (103.86246 1.30454),KALLANG
0,POINT (103.86247 1.29162),DOWNTOWN CORE
0,POINT (103.86247 1.2931),DOWNTOWN CORE
0,POINT (103.86249 1.30833),KALLANG
0,POINT (103.8625 1.29173),DOWNTOWN CORE
0,POINT (103.8625 1.29319),DOWNTOWN CORE
0,POINT (103.8625 1.293277),DOWNTOWN CORE
0,POINT (103.8625 1.310926),KALLANG
0,POINT (103.8625 1.31705),KALLANG
0,POINT (103.86253 1.29574),KALLANG
0,POINT (103.86259 1.31055),KALLANG
0,POINT (103.862597333333 1.3271655),KALLANG
0,POINT (103.8626 1.29196),DOWNTOWN CORE
0,POINT (103.8626 1.29242),DOWNTOWN CORE
0,POINT (103.86265 1.30715),KALLANG
0,POINT (103.86265 1.30739),KALLANG
0,POINT (103.8627 1.31676),KALLANG
0,POINT (103.86273 1.3075),KALLANG
0,POINT (103.862786466667 1.3545419),SERANGOON
0,POINT (103.86285 1.31146),KALLANG
0,POINT (103.86289 1.30758),KALLANG
0,POINT (103.86291 1.30743),KALLANG
0,POINT (103.862935166667 1.30796833333333),KALLANG
0,POINT (103.86296 1.30746),KALLANG
0,POINT (103.86297 1.30748),KALLANG
0,POINT (103.862984333333 1.39655966666667),SENGKANG
0,POINT (103.86299 1.36997),SERANGOON
0,POINT (103.862997833333 1.302006),KALLANG
0,POINT (103.86303 1.30956),KALLANG
0,POINT (103.86304 1.42016),SELETAR
0,POINT (103.86305 1.33639),TOA PAYOH
0,POINT (103.86314 1.30195),KALLANG
0,POINT (103.86316 1.30429),KALLANG
0,POINT (103.86322 1.30794),KALLANG
0,POINT (103.86328 1.32664),KALLANG
0,POINT (103.863292833333 1.30443683333333),KALLANG
0,POINT (103.8633 1.30541),KALLANG
0,POINT (103.8633 1.38962),SERANGOON
0,POINT (103.86331 1.30084),KALLANG
0,POINT (103.86336 1.30542),KALLANG
0,POINT (103.86344 1.30508),KALLANG
0,POINT (103.86344 1.35744),SERANGOON
0,POINT (103.863481833333 1.3055265),KALLANG
0,POINT (103.86349 1.29978),KALLANG
0,POINT (103.8635 1.30508),KALLANG
0,POINT (103.863509333333 1.30535016666667),KALLANG
0,POINT (103.86354 1.30947),KALLANG
0,POINT (103.86362 1.30606),KALLANG
0,POINT (103.86364 1.30598),KALLANG
0,POINT (103.86364 1.30615),KALLANG
0,POINT (103.86366 1.30484),KALLANG
0,POINT (103.86366 1.306),KALLANG
0,POINT (103.86366 1.30617),KALLANG
0,POINT (103.8637 1.35399),SERANGOON
0,POINT (103.86371 1.32221),KALLANG
0,POINT (103.86372 1.30632),KALLANG
0,POINT (103.86373 1.30239),KALLANG
0,POINT (103.86376 1.30829),KALLANG
0,POINT (103.86379 1.29986),KALLANG
0,POINT (103.86383 1.27853),MARINA SOUTH
0,POINT (103.86392 1.30619),KALLANG
0,POINT (103.86394 1.31869),KALLANG
0,POINT (103.863959333333 1.319115),KALLANG
0,POINT (103.86403 1.309),KALLANG
0,POINT (103.86404 1.37043),SERANGOON
0,POINT (103.86407 1.30547),KALLANG
0,POINT (103.86413 1.30555),KALLANG
0,POINT (103.86415 1.31904),KALLANG
